cliente_id,IBAN,balance
L1NUKYVQOF,FR32599886484063022287,15309.84
UPIUOJ3MPE,FR45231874396920465261,-107.985
3YE58O207A,FR89031360145948366884,196351.95
R0AX49IQ52,ES61149093547450432201,440346.765
2ZWWBVMCJL,FR85441106201712988887,133275.608
QPZ3DZQJTA,DE70244062700926230741,-158.759
6J2JC8R9ZL,ES09080061865829586382,-156.772
BPEQEQTDHN,FR84392710470693242074,400433.287
VXESVWJB5T,FR03803759893242553414,915902.918
RQ1QJ0T87W,FR41883040209340481920,745666.02
LVQTB7CQCI,FR05019353589416123962,979450.729
YNR0TTV696,FR85166549717582855677,33287.684
Y3XZMM8PQQ,FR52284079506508988958,978977.562
VC5EWCQSW2,DE77410520643850149863,-34.854
U5XVGSA4OM,FR21680262034220978955,-155.966
NDWIYPWFH8,DE85391621890146183844,764208.697
Q599U2VTQM,DE70702703362776418884,574082.241
JFWFLEIEA3,DE28665986745145216225,692027.423
X4Q8RGCD6A,FR74514470543287813969,782939.505
2O03832LIU,ES45689974996665408989,903490.898
UYKF9X51AY,FR68836431047190475958,-126.984
PCSJ4PF113,FR17158612741986581231,791987.067
HLB4P94GHL,DE60476113022559205381,940835.352
NMZ4GE8QU8,ES04732361743398961153,536464.414
5D4B30YG7U,DE19969757291712569124,3402.349
SA7JM35AM5,ES63665708192694270169,425127.898
N55GPBY62D,DE43291817480580873042,367101.568
2C5SMM571T,FR03706440079067925186,789088.32
6X7HKA8KUD,FR77651311328967207915,432632.706
ADYEOZYB0U,DE80760192866121542548,-24.115
XS04BP647H,ES03097622294993598740,771646.636
FEZUXQ95Y5,FR29035936604417162032,89671.64
1XHZX0V968,ES08506340971020837580,-122.992
2VEOKWPG3I,DE18455238451947145649,122925.72
IX95SZPV6P,FR03434137199928621987,267343.988
PLM7ZJJX7X,ES67576108107242704853,634888.774
Q8Q8JWYA4F,DE10463320388383740638,264626.364
A7W4S56G30,ES18947136529578783257,195428.1
05JA6SZMTW,DE79089393821266489356,972164.556
M885DNIEUX,FR19879222835330428629,929729.468
UJMKTXW3FT,ES11343946203677329898,584531.055
G03RYHD4VJ,DE87197624614511307969,429187.14
ZBF2KIYJ8M,FR46798702660791139404,143169.837
OLZHH4NU9V,ES60477971013307509677,635598.334
W9Y5AU7UD5,DE56338035738580315654,888961.289
5FK7ANVUWC,FR03901129445059777927,444351.833
XQG4AOR7CA,DE43116665160143284906,735638.831
4GS4LXJFRS,FR58094362355538226183,138506.38
Q45WPNGEUD,DE75543760913212470947,189011.162
FOJ6YSEX95,DE81682752669054339659,475153.223
9UFQOWMJEY,FR82450457810686296799,130872.211
B04Z7BPVO6,FR24684785241674851998,390417.651
JX065KT7FP,ES24595465521041486664,187820.683
